gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
BRINP3,7,30,7,33,1.0,1.0,-0.0,-0.0
GLRX2,0,37,0,40,1.0,1.0,-0.0,-0.0
CRB1,2,35,7,33,0.19517073371482735,0.7892680261342813,0.7095853052096395,0.102775490447784
TNNT2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
IKBKE,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
LAMB3,0,37,1,39,1.0,1.0,-0.0,-0.0
KCNK2,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
NUP133,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
AGT,0,37,0,40,1.0,1.0,-0.0,-0.0
MLK4,0,37,1,39,1.0,1.0,-0.0,-0.0
ACTN2,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
MAP1LC3C,0,37,0,40,1.0,1.0,-0.0,-0.0
OR2G3,1,36,1,39,1.0,1.0,-0.0,-0.0
TRIM58,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
OR2T8,1,36,2,38,1.0,1.0,-0.0,-0.0
OR2L13,6,31,6,34,1.0,0.17394501679990915,-0.0,0.7595880084645451
OR2M4,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
PREB,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
FOSL2,0,37,1,39,1.0,1.0,-0.0,-0.0
ALK,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
LTBP1,1,36,2,38,1.0,1.0,-0.0,-0.0
CRIM1,0,37,1,39,1.0,1.0,-0.0,-0.0
ABCG8,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
LHCGR,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
USP34,2,35,3,37,1.0,1.0,-0.0,-0.0
HZGJ,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CTNNA2,6,31,3,37,0.4040414633206526,1.0,0.39357406467315237,-0.0
IGKV2-26,0,37,0,40,1.0,1.0,-0.0,-0.0
COX5B,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
SCTR,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CFC1,0,37,1,39,1.0,1.0,-0.0,-0.0
POTEE,5,32,3,37,0.6239420341836651,0.3016995824783478,0.20485575551551274,0.5204252908441533
CCDC74A,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
LRP1B,12,25,17,23,0.49932672493008456,0.0858372695579747,0.30161518904391177,1.0663241055197925
KCNJ3,2,35,2,38,1.0,1.0,-0.0,-0.0
LY75,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
ABCB11,4,33,3,37,0.9138412931528116,1.0,0.03912922165432542,-0.0
LRP2,6,31,7,33,1.0,0.20999967175560952,-0.0,0.677781384098647
WIPF1,1,36,2,38,1.0,1.0,-0.0,-0.0
SSFA2,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
PARD3B,1,36,2,38,1.0,0.4795001221869535,-0.0,0.31921127782572034
INO80D,0,37,1,39,1.0,1.0,-0.0,-0.0
C2orf80,0,37,0,40,1.0,1.0,-0.0,-0.0
CPS1,6,31,5,35,0.8889138679345552,0.3613104285261787,0.05114031832444903,0.4421195031814602
VWC2L,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
RNF25,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ESPNL,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
IQSEC1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
NEK10,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF445,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ZKSCAN7,1,36,1,39,1.0,1.0,-0.0,-0.0
DUSP7,0,37,1,39,1.0,1.0,-0.0,-0.0
TMF1,1,36,1,39,1.0,1.0,-0.0,-0.0
PDZRN3,3,34,2,38,0.9281583190469672,0.4142161782425252,0.032377938410359776,0.3827729426607157
CNTN3,4,33,2,38,0.5996302390235866,0.8025873486341526,0.2221164740393347,0.09550769043033945
EPHA3,4,33,3,37,0.9138412931528116,0.3864762307712327,0.03912922165432542,0.41287721109190795
PROS1,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
OR5H15,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
ZPLD1,0,37,1,39,1.0,1.0,-0.0,-0.0
MYH15,2,35,2,38,1.0,1.0,-0.0,-0.0
MORC1,1,36,1,39,1.0,1.0,-0.0,-0.0
BFSP2,0,37,0,40,1.0,1.0,-0.0,-0.0
STAG1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PAQR9,0,37,0,40,1.0,1.0,-0.0,-0.0
ZIC1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
SI,8,29,4,36,0.27557829877105366,0.2159249389401403,0.5597549852225434,0.6656971945412119
WDR49,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
ATP11B,0,37,0,40,1.0,1.0,-0.0,-0.0
ZNF595,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
GAK,1,36,1,39,1.0,1.0,-0.0,-0.0
POLN,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
BOD1L1,3,34,3,37,1.0,1.0,-0.0,-0.0
OCIAD2,0,37,0,40,1.0,1.0,-0.0,-0.0
EPHA5,6,31,3,37,0.4040414633206526,0.7215797250891103,0.39357406467315237,0.1417156780792307
TMPRSS11D,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
CABS1,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
SEC31A,0,37,0,40,1.0,1.0,-0.0,-0.0
HSP90AB3P,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
CCSER1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
GRID2,2,35,2,38,1.0,1.0,-0.0,-0.0
PDHA2,3,34,2,38,0.9281583190469672,0.4142161782425252,0.032377938410359776,0.3827729426607157
PCDH10,7,30,4,36,0.4286449554643713,0.5819264946336166,0.3679022829296151,0.2351318692866792
DDX60L,1,36,1,39,1.0,1.0,-0.0,-0.0
ADAMTS16,4,33,6,34,0.8359448455317575,1.0,0.07782237575643168,-0.0
ADCY2,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
SEMA5A,2,35,3,37,1.0,0.31731050786291415,-0.0,0.49851554582798924
FBXL7,1,36,1,39,1.0,1.0,-0.0,-0.0
PRDM9,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
CDH10,5,32,7,33,0.8670354260357835,0.9002412181999913,0.06196315740552091,0.04564110645308033
DROSHA,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
NPR3,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
HCN1,3,34,6,34,0.5582245984417169,0.7215797250891103,0.25319103002559895,0.1417156780792307
DHX29,0,37,1,39,1.0,1.0,-0.0,-0.0
ADGRV1,2,35,7,33,0.19517073371482735,0.7892680261342813,0.7095853052096395,0.102775490447784
ALDH7A1,0,37,0,40,1.0,1.0,-0.0,-0.0
FBN2,9,28,5,35,0.2944700832552428,0.5437004673655221,0.5309588208671647,0.26464029367811254
DDX46,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PCDHA11,1,36,1,39,1.0,1.0,-0.0,-0.0
PCDHB3,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
PCDHB6,5,32,6,34,1.0,1.0,-0.0,-0.0
PCDHB14,4,33,3,37,0.9138412931528116,1.0,0.03912922165432542,-0.0
SH3TC2,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
AFAP1L1,0,37,0,40,1.0,1.0,-0.0,-0.0
FAM71B,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
EBF1,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
DOCK2,6,31,5,35,0.8889138679345552,0.3613104285261787,0.05114031832444903,0.4421195031814602
ADAMTS2,1,36,2,38,1.0,1.0,-0.0,-0.0
C6orf195,0,37,0,40,1.0,1.0,-0.0,-0.0
BLOC1S5,0,37,0,40,1.0,1.0,-0.0,-0.0
BTN3A1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
TRIM27,4,33,0,40,0.10484452996872341,1.0,0.9794542229608608,-0.0
DDR1,0,37,0,40,1.0,1.0,-0.0,-0.0
TTBK1,2,35,2,38,1.0,1.0,-0.0,-0.0
AARS2,2,35,2,38,1.0,1.0,-0.0,-0.0
CYP39A1,0,37,1,39,1.0,1.0,-0.0,-0.0
TDRD6,1,36,2,38,1.0,1.0,-0.0,-0.0
FAM83B,3,34,5,35,0.7969695753477846,0.6055766163353464,0.09855825766383579,0.21783090298056101
BEND6,1,36,1,39,1.0,1.0,-0.0,-0.0
SLC25A51P1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
MDN1,3,34,6,34,0.5582245984417169,1.0,0.25319103002559895,-0.0
GJA10,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
MARCKS,0,37,0,40,1.0,1.0,-0.0,-0.0
TBC1D32,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
IFNGR1,0,37,0,40,1.0,1.0,-0.0,-0.0
TIAM2,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
MLLT4,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
AHR,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
DNAH11,5,32,3,37,0.6239420341836651,0.32412658775761904,0.20485575551551274,0.4892853427943356
GPNMB,1,36,1,39,1.0,1.0,-0.0,-0.0
GLI3,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
TNS3,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
C7orf57,0,37,0,40,1.0,1.0,-0.0,-0.0
TUBBP6,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
ZNF479,1,36,2,38,1.0,1.0,-0.0,-0.0
ZNF680,1,36,1,39,1.0,1.0,-0.0,-0.0
KRIT1,0,37,0,40,1.0,1.0,-0.0,-0.0
TECPR1,0,37,0,40,1.0,1.0,-0.0,-0.0
MUC17,8,29,8,32,1.0,0.2945663406817419,-0.0,0.5308168803424567
RP11-3L10.3,0,37,0,40,1.0,1.0,-0.0,-0.0
GRM8,5,32,3,37,0.6239420341836651,1.0,0.20485575551551274,-0.0
TRPV5,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
OR2F2,0,37,0,40,1.0,1.0,-0.0,-0.0
CDK5,0,37,1,39,1.0,1.0,-0.0,-0.0
CSMD1,6,31,7,33,1.0,0.3729984836134872,-0.0,0.42829293376673755
MCM4,0,37,1,39,1.0,1.0,-0.0,-0.0
SNTG1,5,32,7,33,0.8670354260357835,0.49896229860376107,0.06196315740552091,0.30193226825821123
PENK,0,37,0,40,1.0,1.0,-0.0,-0.0
TTPA,0,37,1,39,1.0,1.0,-0.0,-0.0
EYA1,3,34,2,38,0.9281583190469672,0.4142161782425252,0.032377938410359776,0.3827729426607157
YWHAZ,0,37,0,40,1.0,1.0,-0.0,-0.0
CSMD3,14,23,14,26,0.9828046138719699,0.7367207399846993,0.007532813349431998,0.13269710381944277
KCNQ3,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
FAM135B,6,31,8,32,0.8930816341358266,0.24259493802558896,0.04910884163291737,0.6151182653428581
TSNARE1,1,36,1,39,1.0,1.0,-0.0,-0.0
GML,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
GPIHBP1,0,37,0,40,1.0,1.0,-0.0,-0.0
PLEC,2,35,4,36,0.7444163351136388,1.0,0.12818410548770043,-0.0
DENND4C,0,37,0,40,1.0,1.0,-0.0,-0.0
MOB3B,0,37,0,40,1.0,1.0,-0.0,-0.0
LINGO2,0,37,1,39,1.0,1.0,-0.0,-0.0
TOPORS,0,37,0,40,1.0,1.0,-0.0,-0.0
TAF1L,4,33,7,33,0.6085424086686488,0.7781596861761658,0.21570915086201153,0.10893127227905704
ARHGEF39,0,37,0,40,1.0,1.0,-0.0,-0.0
SPATA31A3,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
SPATA31B1P,0,37,0,40,1.0,1.0,-0.0,-0.0
ROR2,6,31,4,36,0.6373231023539625,0.8783248501010348,0.19564033847448015,0.05634482975033929
ZNF484,0,37,1,39,1.0,1.0,-0.0,-0.0
NUTM2F,0,37,0,40,1.0,1.0,-0.0,-0.0
PPP3R2,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
OR13F1,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
KIAA1958,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
PAPPA,4,33,1,39,0.3097115405458978,1.0,0.5090426115562862,-0.0
TTLL11,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
GAPVD1,0,37,1,39,1.0,1.0,-0.0,-0.0
PPP1R26,0,37,1,39,1.0,1.0,-0.0,-0.0
UAP1L1,0,37,1,39,1.0,1.0,-0.0,-0.0
TUBB8,1,36,1,39,1.0,1.0,-0.0,-0.0
PFKP,0,37,1,39,1.0,1.0,-0.0,-0.0
USP6NL,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
MRC1,5,32,3,37,0.6239420341836651,1.0,0.20485575551551274,-0.0
MSRB2,0,37,1,39,1.0,1.0,-0.0,-0.0
ANKRD26,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
KIAA1462,0,37,1,39,1.0,1.0,-0.0,-0.0
ZNF33B,0,37,0,40,1.0,1.0,-0.0,-0.0
FAM13C,2,35,2,38,1.0,0.6170750774519738,-0.0,0.2096619936012596
STOX1,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
ADAMTS14,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
USP54,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
TLL2,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
C10orf2,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
PPRC1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CYP17A1,1,36,1,39,1.0,1.0,-0.0,-0.0
CFAP43,0,37,0,40,1.0,1.0,-0.0,-0.0
ANO9,0,37,0,40,1.0,1.0,-0.0,-0.0
ART1,0,37,0,40,1.0,1.0,-0.0,-0.0
OR51S1,2,35,2,38,1.0,1.0,-0.0,-0.0
OR51G2,1,36,2,38,1.0,1.0,-0.0,-0.0
OR52A1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
IGSF22,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
OR5D18,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
OR5L2,2,35,3,37,1.0,1.0,-0.0,-0.0
OR5T2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
OR5M10,1,36,1,39,1.0,1.0,-0.0,-0.0
OR10W1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
MS4A14,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
RAB3IL1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
PAAF1,0,37,0,40,1.0,1.0,-0.0,-0.0
RPS3,0,37,0,40,1.0,1.0,-0.0,-0.0
CCDC89,0,37,1,39,1.0,1.0,-0.0,-0.0
EED,0,37,0,40,1.0,1.0,-0.0,-0.0
BIRC2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ZC3H12C,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
NCAM1,3,34,1,39,0.5525151819609927,1.0,0.25765578397534805,-0.0
TRIM29,1,36,1,39,1.0,1.0,-0.0,-0.0
ST3GAL4,0,37,1,39,1.0,1.0,-0.0,-0.0
KRAS,11,26,10,30,0.8340438633800534,0.14633474213666856,0.07881110868721979,0.8346525533893674
ALG10,0,37,0,40,1.0,1.0,-0.0,-0.0
KMT2D,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
SLC11A2,1,36,1,39,1.0,1.0,-0.0,-0.0
OR9K2,0,37,0,40,1.0,1.0,-0.0,-0.0
RDH16,0,37,1,39,1.0,1.0,-0.0,-0.0
FAM19A2,1,36,1,39,1.0,1.0,-0.0,-0.0
TBK1,0,37,0,40,1.0,1.0,-0.0,-0.0
PPFIA2,1,36,2,38,1.0,1.0,-0.0,-0.0
CCER1,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
LUM,1,36,1,39,1.0,1.0,-0.0,-0.0
CMKLR1,1,36,1,39,1.0,1.0,-0.0,-0.0
CUX2,3,34,4,36,1.0,1.0,-0.0,-0.0
TBX5,1,36,1,39,1.0,1.0,-0.0,-0.0
MED13L,2,35,2,38,1.0,0.6170750774519738,-0.0,0.2096619936012596
PEBP1,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
TAOK3,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
SBNO1,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
MMP17,2,35,2,38,1.0,1.0,-0.0,-0.0
SKA3,0,37,0,40,1.0,1.0,-0.0,-0.0
VWA8,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
DGKH,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
SPERT,1,36,1,39,1.0,1.0,-0.0,-0.0
KPNA3,0,37,0,40,1.0,1.0,-0.0,-0.0
ALG11,0,37,1,39,1.0,1.0,-0.0,-0.0
CKAP2,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
POU4F1,0,37,0,40,1.0,1.0,-0.0,-0.0
ERCC5,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
RNASE12,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
LRRC16B,0,37,1,39,1.0,1.0,-0.0,-0.0
PRKD1,2,35,3,37,1.0,1.0,-0.0,-0.0
SFTA3,0,37,0,40,1.0,1.0,-0.0,-0.0
NIN,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
PELI2,1,36,1,39,1.0,1.0,-0.0,-0.0
SYNE2,4,33,4,36,1.0,0.4532547047537364,-0.0,0.3436576792611752
ESRRB,0,37,1,39,1.0,1.0,-0.0,-0.0
VASH1,0,37,0,40,1.0,1.0,-0.0,-0.0
POMT2,0,37,1,39,1.0,1.0,-0.0,-0.0
TTC7B,0,37,1,39,1.0,1.0,-0.0,-0.0
UNC79,7,30,7,33,1.0,0.935774145836325,-0.0,0.028828957942437023
BCL11B,0,37,3,37,0.26705074127527784,1.0,0.5734062121853291,-0.0
SNORD114-15,0,37,0,40,1.0,1.0,-0.0,-0.0
CYFIP1,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
SNORD115-17,0,37,0,40,1.0,1.0,-0.0,-0.0
MEIS2,1,36,1,39,1.0,1.0,-0.0,-0.0
CAPN3,0,37,1,39,1.0,1.0,-0.0,-0.0
TPM1,0,37,0,40,1.0,1.0,-0.0,-0.0
VWA9,0,37,0,40,1.0,1.0,-0.0,-0.0
CHRNB4,0,37,0,40,1.0,1.0,-0.0,-0.0
BNC1,1,36,3,37,0.6644214275001128,1.0,0.177556370057184,-0.0
DNM1P47,0,37,0,40,1.0,1.0,-0.0,-0.0
RAB40C,0,37,1,39,1.0,1.0,-0.0,-0.0
GNG13,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
MLST8,0,37,0,40,1.0,1.0,-0.0,-0.0
PPL,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
GRIN2A,4,33,2,38,0.5996302390235866,1.0,0.2221164740393347,-0.0
MYH11,2,35,4,36,0.7444163351136388,1.0,0.12818410548770043,-0.0
SMG1,1,36,1,39,1.0,1.0,-0.0,-0.0
TMC7,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
GP2,1,36,5,35,0.2392140574723895,1.0,0.6212133025126342,-0.0
ACSM2A,2,35,2,38,1.0,0.6170750774519738,-0.0,0.2096619936012596
GTF3C1,3,34,6,34,0.5582245984417169,0.6373518882339371,0.25319103002559895,0.1956207232016865
ALDOA,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ITGAL,4,33,1,39,0.3097115405458978,0.13361440253771611,0.5090426115562862,0.8741467259508353
ZNF423,4,33,5,35,1.0,1.0,-0.0,-0.0
ADCY7,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
HYDIN,8,29,7,33,0.8663559823714075,0.5049850750938458,0.06230362136292111,0.29672145732721994
CALB2,1,36,1,39,1.0,1.0,-0.0,-0.0
ADAMTS18,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
MVD,0,37,1,39,1.0,1.0,-0.0,-0.0
TP53,21,16,18,22,0.42206647539734854,0.3036258407047394,0.37461914234489146,0.5176612696740959
ALOX12B,0,37,1,39,1.0,1.0,-0.0,-0.0
ZNF18,1,36,1,39,1.0,1.0,-0.0,-0.0
SMCR8,0,37,1,39,1.0,1.0,-0.0,-0.0
UTP6,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
RFFL,0,37,1,39,1.0,1.0,-0.0,-0.0
IKZF3,0,37,0,40,1.0,1.0,-0.0,-0.0
COIL,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
APOH,0,37,1,39,1.0,1.0,-0.0,-0.0
PRKAR1A,0,37,0,40,1.0,1.0,-0.0,-0.0
OTOP2,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
LAMA1,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
CHMP1B,0,37,0,40,1.0,1.0,-0.0,-0.0
MIB1,1,36,1,39,1.0,1.0,-0.0,-0.0
LAMA3,6,31,2,38,0.2157852893713372,0.7728299926844475,0.6659781655966535,0.11191603177295384
OSBPL1A,1,36,1,39,1.0,1.0,-0.0,-0.0
DSC2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
ASXL3,8,29,7,33,0.8663559823714075,1.0,0.06230362136292111,-0.0
SYT4,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
SLC14A2,1,36,1,39,1.0,1.0,-0.0,-0.0
ALPK2,3,34,2,38,0.9281583190469672,1.0,0.032377938410359776,-0.0
CDH7,2,35,2,38,1.0,1.0,-0.0,-0.0
ZNF407,1,36,1,39,1.0,1.0,-0.0,-0.0
C19orf26,0,37,0,40,1.0,1.0,-0.0,-0.0
JSRP1,0,37,0,40,1.0,1.0,-0.0,-0.0
HMG20B,0,37,0,40,1.0,1.0,-0.0,-0.0
ZFR2,0,37,0,40,1.0,1.0,-0.0,-0.0
ACTL9,0,37,1,39,1.0,1.0,-0.0,-0.0
OR2Z1,1,36,1,39,1.0,1.0,-0.0,-0.0
MUC16,19,18,16,24,0.44105283685664254,0.8351701041384108,0.355509380190328,0.0782250601273718
GCDH,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
CYP4F2,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
NWD1,0,37,0,40,1.0,1.0,-0.0,-0.0
NCAN,1,36,1,39,1.0,1.0,-0.0,-0.0
ZNF99,3,34,3,37,1.0,1.0,-0.0,-0.0
ZNF536,10,27,9,31,0.8447469891093831,0.6513784464763926,0.07327334748501148,0.18616661594497597
PEPD,0,37,0,40,1.0,1.0,-0.0,-0.0
KCTD15,0,37,1,39,1.0,1.0,-0.0,-0.0
PRODH2,2,35,0,40,0.43958823775086686,1.0,0.35695393669494124,-0.0
HKR1,2,35,1,39,0.9450778922614836,1.0,0.02453239595077231,-0.0
RYR1,6,31,8,32,0.8930816341358266,0.5637028616507731,0.04910884163291737,0.24894976046811187
AC092071.1,0,37,0,40,1.0,1.0,-0.0,-0.0
DEDD2,0,37,0,40,1.0,1.0,-0.0,-0.0
TMEM145,1,36,0,40,0.9686940020837611,1.0,0.013813389300018896,-0.0
ZNF233,1,36,1,39,1.0,1.0,-0.0,-0.0
DMWD,0,37,0,40,1.0,1.0,-0.0,-0.0
DHX34,0,37,2,38,0.5085188305707733,1.0,0.29369296041761966,-0.0
EMP3,0,37,0,40,1.0,1.0,-0.0,-0.0
SPHK2,0,37,0,40,1.0,1.0,-0.0,-0.0
MYBPC2,3,34,0,40,0.212156253893544,1.0,0.6733441616752353,-0.0
